date,10cm,20cm,30cm,40cm,50cm,60cm
2023-03-19 00:00:00+00:00,16.737,25.657,22.034,21.316,20.578,21.119
2023-03-19 00:30:00+00:00,16.724,25.657,22.034,21.307,20.578,21.123
2023-03-19 01:00:00+00:00,16.696,25.657,22.034,21.302,20.578,21.11
2023-03-19 01:30:00+00:00,16.7,25.648,22.039,21.302,20.578,21.11
2023-03-19 02:00:00+00:00,16.679,25.629,22.043,21.302,20.565,21.114
2023-03-19 02:30:00+00:00,16.671,25.629,22.034,21.302,20.578,21.114
2023-03-19 03:00:00+00:00,16.659,25.629,22.03,21.321,20.578,21.114
2023-03-19 03:30:00+00:00,16.671,25.596,22.026,21.302,20.583,21.105
2023-03-19 04:00:00+00:00,16.667,25.581,22.017,21.325,20.578,21.11
2023-03-19 04:30:00+00:00,16.667,25.591,22.022,21.312,20.574,21.119
2023-03-19 05:00:00+00:00,16.651,25.6,22.009,21.316,20.583,21.119
2023-03-19 05:30:00+00:00,16.659,25.577,22.009,21.307,20.578,21.105
2023-03-19 06:00:00+00:00,16.646,25.572,22.017,21.307,20.583,21.105
2023-03-19 06:30:00+00:00,16.659,25.563,22.009,21.312,20.583,21.11
2023-03-19 07:00:00+00:00,16.651,25.539,22.005,21.307,20.578,21.119
2023-03-19 07:30:00+00:00,16.663,25.563,21.996,21.302,20.587,21.11
2023-03-19 08:00:00+00:00,16.692,25.558,21.988,21.298,20.587,21.114
2023-03-19 08:30:00+00:00,16.733,25.539,21.979,21.298,20.583,21.11
2023-03-19 09:00:00+00:00,16.819,25.544,21.988,21.289,20.587,21.119
2023-03-19 09:30:00+00:00,16.93,25.553,21.988,21.284,20.574,21.11
2023-03-19 10:00:00+00:00,17.051,25.553,21.975,21.293,20.578,21.105
2023-03-19 10:30:00+00:00,17.176,25.558,21.979,21.307,20.583,21.11
2023-03-19 11:00:00+00:00,17.335,25.596,21.975,21.293,20.587,21.105
2023-03-19 11:30:00+00:00,17.44,25.624,21.975,21.293,20.569,21.11
2023-03-19 12:00:00+00:00,17.482,25.648,21.975,21.289,20.583,21.119
2023-03-19 12:30:00+00:00,17.49,25.662,21.984,21.289,20.583,21.119
2023-03-19 13:00:00+00:00,17.57,25.69,21.975,21.284,20.578,21.105
2023-03-19 13:30:00+00:00,17.596,25.704,21.979,21.284,20.574,21.105
2023-03-19 14:00:00+00:00,17.621,25.714,21.988,21.289,20.574,21.114
2023-03-19 14:30:00+00:00,17.642,25.751,22.005,21.28,20.574,21.105
2023-03-19 15:00:00+00:00,17.575,25.785,22.017,21.28,20.569,21.114
2023-03-19 15:30:00+00:00,17.49,25.808,22.022,21.289,20.565,21.114
2023-03-19 16:00:00+00:00,17.44,25.818,22.034,21.289,20.569,21.11
2023-03-19 16:30:00+00:00,17.372,25.827,22.047,21.284,20.574,21.114
2023-03-19 17:00:00+00:00,17.322,25.842,22.064,21.289,20.574,21.123
2023-03-19 17:30:00+00:00,17.247,25.851,22.06,21.289,20.574,21.114
2023-03-19 18:00:00+00:00,17.167,25.851,22.077,21.284,20.574,21.119
2023-03-19 18:30:00+00:00,17.096,25.846,22.094,21.298,20.574,21.11
2023-03-19 19:00:00+00:00,17.034,25.842,22.085,21.298,20.578,21.11
2023-03-19 19:30:00+00:00,16.964,25.846,22.094,21.307,20.578,21.101
2023-03-19 20:00:00+00:00,16.889,25.832,22.102,21.316,20.583,21.105
2023-03-19 20:30:00+00:00,16.84,25.813,22.106,21.321,20.583,21.11
2023-03-19 21:00:00+00:00,16.798,25.813,22.115,21.321,20.583,21.114
2023-03-19 21:30:00+00:00,16.737,25.804,22.119,21.325,20.583,21.105
2023-03-19 22:00:00+00:00,16.712,25.794,22.115,21.33,20.587,21.114
2023-03-19 22:30:00+00:00,16.659,25.766,22.111,21.334,20.592,21.105
2023-03-19 23:00:00+00:00,16.626,25.766,22.115,21.321,20.583,21.123
2023-03-19 23:30:00+00:00,16.589,25.742,22.115,21.33,20.597,21.119
2023-03-20 00:00:00+00:00,16.556,25.742,22.106,21.339,20.597,21.119
2023-03-20 00:30:00+00:00,16.536,25.714,22.102,21.339,20.592,21.114
2023-03-20 01:00:00+00:00,16.499,25.699,22.115,21.33,20.597,21.11
2023-03-20 01:30:00+00:00,16.487,25.704,22.111,21.334,20.592,21.114
2023-03-20 02:00:00+00:00,16.455,25.695,22.098,21.33,20.597,21.123
2023-03-20 02:30:00+00:00,16.438,25.671,22.089,21.339,20.597,21.128
2023-03-20 03:00:00+00:00,16.426,25.652,22.085,21.334,20.601,21.114
2023-03-20 03:30:00+00:00,16.406,25.643,22.077,21.334,20.587,21.123
2023-03-20 04:00:00+00:00,16.39,25.614,22.081,21.334,20.592,21.105
2023-03-20 04:30:00+00:00,16.381,25.629,22.077,21.334,20.592,21.114
2023-03-20 05:00:00+00:00,16.365,25.605,22.068,21.339,20.597,21.119
2023-03-20 05:30:00+00:00,16.361,25.605,22.051,21.334,20.592,21.11
2023-03-20 06:00:00+00:00,16.345,25.581,22.051,21.33,20.592,21.123
2023-03-20 06:30:00+00:00,16.357,25.548,22.056,21.339,20.601,21.114
2023-03-20 07:00:00+00:00,16.365,25.572,22.047,21.321,20.601,21.119
2023-03-20 07:30:00+00:00,16.398,25.553,22.034,21.33,20.587,21.114
2023-03-20 08:00:00+00:00,16.455,25.539,22.026,21.321,20.592,21.123
2023-03-20 08:30:00+00:00,16.524,25.548,22.017,21.316,20.587,21.114
2023-03-20 09:00:00+00:00,16.626,25.553,22.017,21.312,20.583,21.119
2023-03-20 09:30:00+00:00,16.778,25.548,22.005,21.307,20.597,21.123
2023-03-20 10:00:00+00:00,16.918,25.548,21.996,21.307,20.597,21.119
2023-03-20 10:30:00+00:00,17.08,25.558,21.988,21.293,20.597,21.119
2023-03-20 11:00:00+00:00,17.268,25.572,21.984,21.298,20.601,21.119
2023-03-20 11:30:00+00:00,17.393,25.6,21.979,21.302,20.592,21.119
2023-03-20 12:00:00+00:00,17.41,25.643,21.984,21.302,20.592,21.123
2023-03-20 12:30:00+00:00,17.478,25.652,21.988,21.293,20.587,21.114
2023-03-20 13:00:00+00:00,17.541,25.704,21.996,21.293,20.578,21.119
2023-03-20 13:30:00+00:00,17.562,25.733,21.996,21.293,20.587,21.132
2023-03-20 14:00:00+00:00,17.57,25.77,22.009,21.289,20.587,21.123
2023-03-20 14:30:00+00:00,17.596,25.789,22.017,21.289,20.583,21.11
2023-03-20 15:00:00+00:00,17.562,25.818,22.039,21.289,20.578,21.119
2023-03-20 15:30:00+00:00,17.503,25.842,22.047,21.293,20.583,21.119
2023-03-20 16:00:00+00:00,17.457,25.87,22.06,21.298,20.578,21.119
2023-03-20 16:30:00+00:00,17.389,25.87,22.06,21.302,20.574,21.128
2023-03-20 17:00:00+00:00,17.326,25.894,22.085,21.302,20.574,21.114
2023-03-20 17:30:00+00:00,17.247,25.903,22.106,21.302,20.578,21.123
2023-03-20 18:00:00+00:00,17.155,25.927,22.119,21.316,20.578,21.114
2023-03-20 18:30:00+00:00,17.076,25.927,22.115,21.307,20.578,21.114
2023-03-20 19:00:00+00:00,17.005,25.927,22.128,21.312,20.578,21.123
2023-03-20 19:30:00+00:00,16.935,25.922,22.145,21.325,20.587,21.123
2023-03-20 20:00:00+00:00,16.86,25.903,22.153,21.339,20.587,21.119
2023-03-20 20:30:00+00:00,16.794,25.889,22.166,21.339,20.592,21.128
2023-03-20 21:00:00+00:00,16.753,25.898,22.17,21.339,20.592,21.11
2023-03-20 21:30:00+00:00,16.696,25.889,22.174,21.339,20.592,21.119
2023-03-20 22:00:00+00:00,16.659,25.879,22.17,21.344,20.601,21.114
2023-03-20 22:30:00+00:00,16.618,25.851,22.17,21.353,20.592,21.123
2023-03-20 23:00:00+00:00,16.561,25.837,22.17,21.353,20.597,21.114
2023-03-20 23:30:00+00:00,16.54,25.813,22.183,21.357,20.597,21.123
2023-03-21 00:00:00+00:00,16.508,25.808,22.17,21.362,20.61,21.128
2023-03-21 00:30:00+00:00,16.475,25.785,22.183,21.366,20.601,21.119
2023-03-21 01:00:00+00:00,16.442,25.78,22.178,21.371,20.601,21.128
2023-03-21 01:30:00+00:00,16.418,25.77,22.17,21.371,20.601,21.128
2023-03-21 02:00:00+00:00,16.394,25.761,22.166,21.371,20.601,21.128
2023-03-21 02:30:00+00:00,16.361,25.728,22.153,21.375,20.606,21.11
2023-03-21 03:00:00+00:00,16.345,25.709,22.145,21.385,20.606,21.141
2023-03-21 03:30:00+00:00,16.329,25.709,22.14,21.38,20.601,21.123
2023-03-21 04:00:00+00:00,16.313,25.699,22.136,21.371,20.606,21.123
2023-03-21 04:30:00+00:00,16.288,25.69,22.14,21.371,20.61,21.114
2023-03-21 05:00:00+00:00,16.28,25.681,22.14,21.371,20.61,21.132
2023-03-21 05:30:00+00:00,16.252,25.666,22.123,21.375,20.606,21.132
2023-03-21 06:00:00+00:00,16.248,25.652,22.119,21.371,20.61,21.123
2023-03-21 06:30:00+00:00,16.24,25.648,22.119,21.362,20.61,21.136
2023-03-21 07:00:00+00:00,16.236,25.624,22.115,21.362,20.606,21.123
2023-03-21 07:30:00+00:00,16.252,25.61,22.102,21.362,20.606,21.123
2023-03-21 08:00:00+00:00,16.313,25.619,22.094,21.353,20.61,21.128
2023-03-21 08:30:00+00:00,16.39,25.586,22.085,21.344,20.606,21.132
2023-03-21 09:00:00+00:00,16.499,25.605,22.077,21.357,20.61,21.119
2023-03-21 09:30:00+00:00,16.618,25.605,22.077,21.348,20.606,21.128
2023-03-21 10:00:00+00:00,16.757,25.596,22.068,21.348,20.615,21.128
2023-03-21 10:30:00+00:00,16.918,25.61,22.068,21.348,20.61,21.132
2023-03-21 11:00:00+00:00,17.088,25.629,22.051,21.344,20.606,21.132
2023-03-21 11:30:00+00:00,17.209,25.657,22.047,21.339,20.601,21.114
2023-03-21 12:00:00+00:00,17.247,25.676,22.051,21.33,20.61,21.136
2023-03-21 12:30:00+00:00,17.322,25.704,22.051,21.33,20.615,21.128
2023-03-21 13:00:00+00:00,17.41,25.733,22.06,21.325,20.61,21.123
2023-03-21 13:30:00+00:00,17.435,25.775,22.072,21.321,20.61,21.128
2023-03-21 14:00:00+00:00,17.444,25.799,22.064,21.325,20.601,21.136
2023-03-21 14:30:00+00:00,17.435,25.837,22.077,21.325,20.601,21.128
2023-03-21 15:00:00+00:00,17.406,25.846,22.098,21.321,20.606,21.119
2023-03-21 15:30:00+00:00,17.356,25.875,22.102,21.33,20.61,21.132
2023-03-21 16:00:00+00:00,17.326,25.917,22.115,21.33,20.61,21.132
2023-03-21 16:30:00+00:00,17.272,25.932,22.14,21.334,20.61,21.128
2023-03-21 17:00:00+00:00,17.209,25.941,22.145,21.339,20.606,21.128
2023-03-21 17:30:00+00:00,17.126,25.951,22.157,21.344,20.61,21.136
2023-03-21 18:00:00+00:00,17.047,25.955,22.178,21.348,20.615,21.128
2023-03-21 18:30:00+00:00,16.964,25.951,22.187,21.366,20.615,21.136
2023-03-21 19:00:00+00:00,16.873,25.951,22.191,21.357,20.61,21.128
2023-03-21 19:30:00+00:00,16.807,25.965,22.208,21.362,20.624,21.128
2023-03-21 20:00:00+00:00,16.753,25.955,22.229,21.362,20.606,21.136
2023-03-21 20:30:00+00:00,16.683,25.936,22.238,21.375,20.61,21.132
2023-03-21 21:00:00+00:00,16.638,25.946,22.229,21.385,20.61,21.132
2023-03-21 21:30:00+00:00,16.581,25.936,22.234,21.398,20.615,21.123
2023-03-21 22:00:00+00:00,16.544,25.932,22.229,21.398,20.619,21.132
2023-03-21 22:30:00+00:00,16.487,25.898,22.229,21.407,20.619,21.136
2023-03-21 23:00:00+00:00,16.451,25.898,22.242,21.412,20.615,21.123
2023-03-21 23:30:00+00:00,16.41,25.879,22.229,21.407,20.624,21.128
2023-03-22 00:00:00+00:00,16.369,25.865,22.242,21.403,20.629,21.128
2023-03-22 00:30:00+00:00,16.345,25.837,22.238,21.407,20.638,21.128
2023-03-22 01:00:00+00:00,16.309,25.832,22.238,21.412,20.629,21.136
2023-03-22 01:30:00+00:00,16.288,25.823,22.234,21.412,20.633,21.132
2023-03-22 02:00:00+00:00,16.268,25.799,22.225,21.417,20.638,21.132
2023-03-22 02:30:00+00:00,16.236,25.789,22.221,21.412,20.638,21.141
2023-03-22 03:00:00+00:00,16.216,25.794,22.221,21.412,20.642,21.141
2023-03-22 03:30:00+00:00,16.187,25.761,22.208,21.417,20.647,21.136
2023-03-22 04:00:00+00:00,16.187,25.737,22.225,21.417,20.642,21.141
2023-03-22 04:30:00+00:00,16.167,25.723,22.208,21.421,20.633,21.141
2023-03-22 05:00:00+00:00,16.151,25.718,22.195,21.421,20.647,21.145
2023-03-22 05:30:00+00:00,16.139,25.728,22.187,21.426,20.638,21.145
2023-03-22 06:00:00+00:00,16.123,25.709,22.178,21.412,20.652,21.141
2023-03-22 06:30:00+00:00,16.095,25.695,22.191,21.407,20.647,21.15
2023-03-22 07:00:00+00:00,16.111,25.681,22.178,21.421,20.652,21.145
2023-03-22 07:30:00+00:00,16.135,25.685,22.166,21.426,20.647,21.145
2023-03-22 08:00:00+00:00,16.192,25.666,22.157,21.421,20.642,21.154
2023-03-22 08:30:00+00:00,16.28,25.648,22.149,21.412,20.647,21.145
2023-03-22 09:00:00+00:00,16.398,25.643,22.153,21.412,20.647,21.15
2023-03-22 09:30:00+00:00,16.544,25.657,22.145,21.407,20.642,21.145
2023-03-22 10:00:00+00:00,16.712,25.652,22.132,21.403,20.647,21.15
2023-03-22 10:30:00+00:00,16.902,25.666,22.132,21.394,20.647,21.154
2023-03-22 11:00:00+00:00,17.101,25.685,22.119,21.385,20.633,21.159
2023-03-22 11:30:00+00:00,17.213,25.723,22.119,21.38,20.642,21.154
2023-03-22 12:00:00+00:00,17.234,25.761,22.119,21.375,20.647,21.159
2023-03-22 12:30:00+00:00,17.276,25.77,22.128,21.38,20.642,21.159
2023-03-22 13:00:00+00:00,17.356,25.808,22.136,21.375,20.642,21.163
2023-03-22 13:30:00+00:00,17.385,25.87,22.149,21.371,20.642,21.163
2023-03-22 14:00:00+00:00,17.398,25.884,22.149,21.371,20.642,21.163
2023-03-22 14:30:00+00:00,17.406,25.922,22.17,21.366,20.647,21.163
2023-03-22 15:00:00+00:00,17.368,25.932,22.166,21.371,20.642,21.167
2023-03-22 15:30:00+00:00,17.309,25.975,22.183,21.38,20.638,21.159
2023-03-22 16:00:00+00:00,17.276,26.013,22.208,21.38,20.638,21.163
2023-03-22 16:30:00+00:00,17.205,26.022,22.217,21.385,20.642,21.167
2023-03-22 17:00:00+00:00,17.138,26.027,22.234,21.394,20.638,21.167
2023-03-22 17:30:00+00:00,17.047,26.032,22.242,21.403,20.647,21.15
2023-03-22 18:00:00+00:00,16.964,26.055,22.255,21.412,20.642,21.163
2023-03-22 18:30:00+00:00,16.889,26.07,22.281,21.421,20.642,21.159
2023-03-22 19:00:00+00:00,16.803,26.041,22.289,21.421,20.642,21.154
2023-03-22 19:30:00+00:00,16.733,26.065,22.289,21.417,20.647,21.163
2023-03-22 20:00:00+00:00,16.659,26.046,22.289,21.426,20.647,21.159
2023-03-22 20:30:00+00:00,16.601,26.032,22.31,21.435,20.642,21.163
2023-03-22 21:00:00+00:00,16.54,26.046,22.306,21.444,20.656,21.172
2023-03-22 21:30:00+00:00,16.495,26.017,22.327,21.462,20.652,21.163
2023-03-22 22:00:00+00:00,16.43,25.994,22.332,21.458,20.638,21.163
2023-03-22 22:30:00+00:00,16.394,25.989,22.327,21.449,20.642,21.176
2023-03-22 23:00:00+00:00,16.337,25.97,22.34,21.462,20.647,21.167
2023-03-22 23:30:00+00:00,16.305,25.96,22.336,21.467,20.656,21.172
2023-03-23 00:00:00+00:00,16.264,25.951,22.34,21.467,20.656,21.176
2023-03-23 00:30:00+00:00,16.228,25.932,22.332,21.471,20.661,21.172
2023-03-23 01:00:00+00:00,16.196,25.917,22.332,21.467,20.67,21.181
2023-03-23 01:30:00+00:00,16.167,25.903,22.31,21.471,20.67,21.181
2023-03-23 02:00:00+00:00,16.131,25.87,22.315,21.476,20.674,21.181
2023-03-23 02:30:00+00:00,16.123,25.86,22.323,21.476,20.674,21.19
2023-03-23 03:00:00+00:00,16.107,25.87,22.315,21.476,20.679,21.185
2023-03-23 03:30:00+00:00,16.079,25.832,22.31,21.481,20.688,21.185
2023-03-23 04:00:00+00:00,16.063,25.827,22.302,21.481,20.679,21.185
2023-03-23 04:30:00+00:00,16.059,25.818,22.285,21.476,20.684,21.185
2023-03-23 05:00:00+00:00,16.043,25.794,22.293,21.476,20.688,21.19
2023-03-23 05:30:00+00:00,16.023,25.789,22.289,21.476,20.693,21.185
2023-03-23 06:00:00+00:00,15.999,25.761,22.272,21.476,20.697,21.181
2023-03-23 06:30:00+00:00,15.991,25.737,22.272,21.471,20.693,21.181
2023-03-23 07:00:00+00:00,16.003,25.751,22.263,21.467,20.684,21.185
2023-03-23 07:30:00+00:00,16.051,25.737,22.263,21.467,20.688,21.185
2023-03-23 08:00:00+00:00,16.095,25.733,22.251,21.471,20.697,21.185
2023-03-23 08:30:00+00:00,16.183,25.718,22.246,21.476,20.684,21.185
2023-03-23 09:00:00+00:00,16.313,25.718,22.225,21.467,20.688,21.185
2023-03-23 09:30:00+00:00,16.471,25.718,22.217,21.462,20.693,21.185
2023-03-23 10:00:00+00:00,16.638,25.747,22.221,21.462,20.684,21.19
2023-03-23 10:30:00+00:00,16.831,25.747,22.208,21.458,20.697,21.19
2023-03-23 11:00:00+00:00,17.022,25.77,22.221,21.453,20.688,21.185
2023-03-23 11:30:00+00:00,17.092,25.808,22.221,21.453,20.684,21.194
2023-03-23 12:00:00+00:00,17.109,25.818,22.212,21.444,20.693,21.19
2023-03-23 12:30:00+00:00,17.142,25.86,22.221,21.439,20.693,21.185
2023-03-23 13:00:00+00:00,17.196,25.908,22.217,21.435,20.684,21.185
2023-03-23 13:30:00+00:00,17.209,25.922,22.242,21.435,20.684,21.194
2023-03-23 14:00:00+00:00,17.213,25.955,22.251,21.435,20.688,21.199
2023-03-23 14:30:00+00:00,17.217,25.994,22.255,21.435,20.688,21.199
2023-03-23 15:00:00+00:00,17.188,26.003,22.259,21.439,20.688,21.199
2023-03-23 15:30:00+00:00,17.134,26.027,22.276,21.444,20.684,21.194
2023-03-23 16:00:00+00:00,17.08,26.065,22.285,21.449,20.684,21.194
2023-03-23 16:30:00+00:00,17.013,26.065,22.31,21.458,20.688,21.199
2023-03-23 17:00:00+00:00,16.935,26.098,22.323,21.467,20.688,21.199
2023-03-23 17:30:00+00:00,16.86,26.117,22.332,21.471,20.688,21.203
2023-03-23 18:00:00+00:00,16.774,26.108,22.361,21.476,20.693,21.199
2023-03-23 18:30:00+00:00,16.683,26.113,22.366,21.471,20.693,21.199
2023-03-23 19:00:00+00:00,16.61,26.113,22.366,21.476,20.697,21.207
2023-03-23 19:30:00+00:00,16.548,26.117,22.374,21.485,20.697,21.203
2023-03-23 20:00:00+00:00,16.487,26.103,22.396,21.494,20.702,21.199
2023-03-23 20:30:00+00:00,16.422,26.098,22.396,21.508,20.688,21.199
2023-03-23 21:00:00+00:00,16.369,26.065,22.408,21.513,20.697,21.203
2023-03-23 21:30:00+00:00,16.321,26.079,22.426,21.522,20.688,21.203
2023-03-23 22:00:00+00:00,16.264,26.046,22.404,21.504,20.707,21.203
2023-03-23 22:30:00+00:00,16.232,26.036,22.413,21.508,20.697,21.203
2023-03-23 23:00:00+00:00,16.2,26.008,22.413,21.517,20.702,21.199
2023-03-23 23:30:00+00:00,16.163,26.013,22.408,21.526,20.707,21.212
2023-03-24 00:00:00+00:00,16.147,26.003,22.408,21.531,20.702,21.207
2023-03-24 00:30:00+00:00,16.127,25.994,22.408,21.531,20.711,21.212
2023-03-24 01:00:00+00:00,16.111,25.97,22.408,21.536,20.716,21.216
2023-03-24 01:30:00+00:00,16.083,25.941,22.396,21.54,20.72,21.212
2023-03-24 02:00:00+00:00,16.047,25.951,22.4,21.545,20.725,21.212
2023-03-24 02:30:00+00:00,16.023,25.946,22.383,21.545,20.72,21.221
2023-03-24 03:00:00+00:00,16.011,25.922,22.404,21.545,20.73,21.221
2023-03-24 03:30:00+00:00,15.983,25.898,22.387,21.545,20.734,21.225
2023-03-24 04:00:00+00:00,15.967,25.898,22.374,21.545,20.73,21.225
2023-03-24 04:30:00+00:00,15.963,25.884,22.379,21.545,20.739,21.225
2023-03-24 05:00:00+00:00,15.939,25.884,22.37,21.554,20.734,21.225
2023-03-24 05:30:00+00:00,15.935,25.87,22.366,21.54,20.743,21.23
2023-03-24 06:00:00+00:00,15.939,25.842,22.353,21.54,20.743,21.216
2023-03-24 06:30:00+00:00,15.939,25.842,22.353,21.54,20.748,21.216
2023-03-24 07:00:00+00:00,15.947,25.832,22.353,21.536,20.734,21.207
2023-03-24 07:30:00+00:00,15.979,25.832,22.349,21.536,20.739,21.207
2023-03-24 08:00:00+00:00,16.023,25.827,22.327,21.526,20.743,21.212
2023-03-24 08:30:00+00:00,16.099,25.818,22.319,21.522,20.734,21.221
2023-03-24 09:00:00+00:00,16.208,25.823,22.315,21.531,20.734,21.234
2023-03-24 09:30:00+00:00,16.333,25.818,22.31,21.522,20.743,21.225
2023-03-24 10:00:00+00:00,16.475,25.832,22.319,21.526,20.734,21.234
2023-03-24 10:30:00+00:00,16.618,25.842,22.306,21.522,20.743,21.23
2023-03-24 11:00:00+00:00,16.774,25.846,22.302,21.522,20.734,21.234
2023-03-24 11:30:00+00:00,16.868,25.87,22.315,21.526,20.739,21.23
2023-03-24 12:00:00+00:00,16.902,25.913,22.306,21.531,20.734,21.234
2023-03-24 12:30:00+00:00,16.964,25.922,22.315,21.517,20.743,21.234
2023-03-24 13:00:00+00:00,17.042,25.955,22.315,21.517,20.743,21.234
2023-03-24 13:30:00+00:00,17.071,25.994,22.319,21.517,20.734,21.225
2023-03-24 14:00:00+00:00,17.067,26.036,22.34,21.517,20.739,21.234
2023-03-24 14:30:00+00:00,17.026,26.06,22.34,21.517,20.743,21.234
2023-03-24 15:00:00+00:00,17.013,26.084,22.366,21.522,20.743,21.234
2023-03-24 15:30:00+00:00,17.005,26.113,22.37,21.522,20.739,21.23
2023-03-24 16:00:00+00:00,16.988,26.146,22.387,21.522,20.739,21.238
2023-03-24 16:30:00+00:00,16.947,26.146,22.391,21.517,20.743,21.243
2023-03-24 17:00:00+00:00,16.868,26.18,22.404,21.522,20.739,21.243
2023-03-24 17:30:00+00:00,16.803,26.199,22.417,21.526,20.743,21.243
2023-03-24 18:00:00+00:00,16.712,26.189,22.43,21.536,20.734,21.243
2023-03-24 18:30:00+00:00,16.63,26.203,22.46,21.545,20.734,21.243
2023-03-24 19:00:00+00:00,16.548,26.203,22.455,21.559,20.73,21.243
2023-03-24 19:30:00+00:00,16.467,26.199,22.473,21.568,20.743,21.234
2023-03-24 20:00:00+00:00,16.398,26.213,22.485,21.563,20.739,21.247
2023-03-24 20:30:00+00:00,16.337,26.213,22.498,21.572,20.743,21.252
2023-03-24 21:00:00+00:00,16.3,26.18,22.507,21.577,20.743,21.252
2023-03-24 21:30:00+00:00,16.276,26.175,22.528,21.591,20.748,21.252
2023-03-24 22:00:00+00:00,16.248,26.141,22.515,21.595,20.753,21.252
2023-03-24 22:30:00+00:00,16.208,26.16,22.52,21.604,20.757,21.252
2023-03-24 23:00:00+00:00,16.192,26.141,22.515,21.604,20.762,21.261
2023-03-24 23:30:00+00:00,16.175,26.122,22.524,21.614,20.762,21.261
2023-03-25 00:00:00+00:00,16.155,26.132,22.52,21.618,20.771,21.261
2023-03-25 00:30:00+00:00,16.135,26.108,22.515,21.6,20.771,21.261
2023-03-25 01:00:00+00:00,16.111,26.098,22.524,21.609,20.771,21.27
2023-03-25 01:30:00+00:00,16.083,26.089,22.533,21.614,20.762,21.256
2023-03-25 02:00:00+00:00,16.071,26.079,22.52,21.614,20.771,21.27
2023-03-25 02:30:00+00:00,16.051,26.065,22.511,21.618,20.78,21.274
2023-03-25 03:00:00+00:00,16.023,26.065,22.515,21.618,20.771,21.265
2023-03-25 03:30:00+00:00,16.023,26.06,22.515,21.623,20.776,21.265
2023-03-25 04:00:00+00:00,16.003,26.046,22.503,21.627,20.78,21.265
2023-03-25 04:30:00+00:00,15.999,26.036,22.503,21.632,20.785,21.261
2023-03-25 05:00:00+00:00,15.987,26.036,22.507,21.637,20.785,21.261
2023-03-25 05:30:00+00:00,15.975,26.022,22.494,21.632,20.789,21.274
2023-03-25 06:00:00+00:00,15.975,26.022,22.503,21.632,20.794,21.27
2023-03-25 06:30:00+00:00,15.979,26.013,22.511,21.637,20.794,21.27
2023-03-25 07:00:00+00:00,15.979,26.017,22.494,21.637,20.799,21.278
2023-03-25 07:30:00+00:00,15.979,25.998,22.498,21.632,20.799,21.278
2023-03-25 08:00:00+00:00,16.015,25.984,22.494,21.632,20.803,21.278
2023-03-25 08:30:00+00:00,16.059,25.984,22.481,21.627,20.799,21.278
2023-03-25 09:00:00+00:00,16.119,25.979,22.477,21.632,20.808,21.283
2023-03-25 09:30:00+00:00,16.22,25.989,22.464,21.632,20.803,21.278
2023-03-25 10:00:00+00:00,16.341,25.989,22.464,21.618,20.803,21.292
2023-03-25 10:30:00+00:00,16.499,25.998,22.464,21.623,20.803,21.292
2023-03-25 11:00:00+00:00,16.679,26.013,22.464,21.614,20.799,21.292
2023-03-25 11:30:00+00:00,16.745,26.032,22.464,21.623,20.808,21.296
2023-03-25 12:00:00+00:00,16.778,26.06,22.468,21.614,20.812,21.296
2023-03-25 12:30:00+00:00,16.827,26.089,22.477,21.618,20.812,21.301
2023-03-25 13:00:00+00:00,16.889,26.113,22.49,21.627,20.808,21.301
2023-03-25 13:30:00+00:00,16.902,26.156,22.494,21.614,20.808,21.305
2023-03-25 14:00:00+00:00,16.893,26.18,22.49,21.623,20.812,21.301
2023-03-25 14:30:00+00:00,16.906,26.203,22.503,21.618,20.808,21.31
2023-03-25 15:00:00+00:00,16.873,26.237,22.524,21.632,20.812,21.305
2023-03-25 15:30:00+00:00,16.819,26.256,22.533,21.632,20.812,21.31
2023-03-25 16:00:00+00:00,16.774,26.266,22.541,21.646,20.808,21.31
2023-03-25 16:30:00+00:00,16.716,26.309,22.563,21.65,20.817,21.314
2023-03-25 17:00:00+00:00,16.667,26.318,22.575,21.65,20.817,21.305
2023-03-25 17:30:00+00:00,16.601,26.342,22.58,21.664,20.812,21.314
2023-03-25 18:00:00+00:00,16.532,26.328,22.601,21.66,20.808,21.31
2023-03-25 18:30:00+00:00,16.459,26.333,22.618,21.65,20.808,21.301
2023-03-25 19:00:00+00:00,16.386,26.342,22.627,21.669,20.817,21.314
2023-03-25 19:30:00+00:00,16.325,26.333,22.631,21.673,20.817,21.301
2023-03-25 20:00:00+00:00,16.268,26.333,22.64,21.683,20.826,21.301
2023-03-25 20:30:00+00:00,16.22,26.304,22.653,21.697,20.826,21.314
2023-03-25 21:00:00+00:00,16.139,26.314,22.657,21.71,20.826,21.31
2023-03-25 21:30:00+00:00,16.099,26.28,22.653,21.706,20.831,21.314
2023-03-25 22:00:00+00:00,16.051,26.29,22.661,21.706,20.835,21.318
2023-03-25 22:30:00+00:00,16.007,26.261,22.661,21.71,20.845,21.318
2023-03-25 23:00:00+00:00,15.983,26.242,22.661,21.72,20.845,21.323
2023-03-25 23:30:00+00:00,15.951,26.223,22.661,21.72,20.854,21.323
2023-03-26 00:00:00+00:00,15.919,26.237,22.661,21.729,20.858,21.332
2023-03-26 00:30:00+00:00,15.903,26.199,22.653,21.733,20.854,21.327
2023-03-26 01:00:00+00:00,15.883,26.18,22.653,21.729,20.845,21.327
2023-03-26 01:30:00+00:00,15.859,26.17,22.648,21.729,20.858,21.332
